"","X","SEZ2011","dep_class_7.x","rand_base","density","spatial_lag","spatial_lag_square","dep11.x","dep01.x","calls","entropy","eigen_cent","page_rank","region_based_rate","commercial","third_places","comm_service","closeness","betweenness","dep01.y","dep11.y","dep_class_3","dep_class_5","dep_class_7"
"4466",4466,151460001564,2,-0.480312,0.008151,0.065078,0.071286,0.453026,0.545691,35091.038592,0.879234,0.000852,9.7e-05,0.002892,NA,NA,NA,2.95520415861146e-09,1710261.44254065,0.545690502543454,0.453026035513974,"2","3","4"
"4467",4467,151460001515,2,-0.332212,0.014528,0.025916,-1.104768,0.376269,0.543597,125425.048946,0.86556,0.002781,0.000295,0.017297,NA,NA,NA,2.97481615420325e-09,1298538.28391261,0.543597357622945,0.376268625756049,"2","3","4"
"4468",4468,151460001718,2,1.67736,0.047558,0.069221,0.138428,0.369042,0.431937,13529.842352,0.872799,0.00026,5.2e-05,0.001386,0,0.845917,0,2.70566365682593e-09,711973.14312,0.431936849381004,0.369041929364996,"2","3","4"
"4469",4469,151460001512,2,-0.615547,0.026952,0.327948,0.327988,0.352964,0.327988,41800.176832,0.876616,0.000998,0.000119,0.003802,0,1.677617,0,3.0960284469531e-09,1332226.19342469,0.327988143648212,0.352963637827591,"2","3","4"
"4470",4470,151460005313,2,-0.685344,0.010654,0.043784,-0.260285,0.128229,-0.869443,126291.300911,0.8212,0.008346,0.000279,0.009215,2.652331,1.033506,0,3.03235195368875e-09,1620880.04005863,-0.869442905240367,0.128229038210534,"2","3","4"
"4471",4471,151460001381,2,-0.117857,0.008966,0.62152,0.621588,0.39946,0.621588,90601.337298,0.870738,0.003929,0.000166,0.009289,0,0.281972,2.815385,3.22919036052977e-09,1600745.46550758,0.621588473444449,0.39945998854329,"2","3","4"
"4472",4472,151460000157,2,0.369258,0.004612,0.048263,-0.293293,1.540024,0.42039,114251.597766,0.867725,0.00255,0.000236,0.007267,1.045963,0,2.060038,3.13379417415709e-09,1381445.85785843,0.420390158304974,1.54002399293832,"2","3","5"
"4473",4473,151460001460,2,-0.019449,0.029653,0.09804,0.355123,-1.290869,1.614003,16612.964295,0.87926,0.000488,5.4e-05,0.002026,NA,NA,NA,3.27215846611791e-09,1129696.77566496,1.61400343553715,-1.29086887071388,"2","3","3"
"4474",4474,151460000051,2,1.023966,0.001743,0.054644,-0.049959,0.288949,1.814712,208644.892361,0.810606,0.004363,0.000384,0.025025,6.787152,0.71145,0,3.32613737543948e-09,1420520.9687354,1.81471188901217,0.28894922489486,"2","3","4"
"4475",4475,151460001435,2,1.101773,0.027528,-0.838284,-0.83842,0.222767,-0.83842,30540.808909,0.877914,0.001042,8.3e-05,0.003586,NA,NA,NA,3.16076164338439e-09,1028662.00295163,-0.838419642953797,0.222767055572156,"2","3","4"
"4476",4476,151460000892,2,0.656576,0.013538,0.039561,-0.393595,0.424115,0.555628,24082.55449,0.866834,0.000883,6.5e-05,0.002097,NA,NA,NA,3.28894035768632e-09,1692195.55964202,0.555628037094957,0.424115419037532,"2","3","4"
"4477",4477,151460005333,2,-1.030516,0.003655,0.077559,0.133146,1.588111,0.111784,76554.042233,0.798602,0.006981,0.000195,0.007677,0,0.422958,0,3.02256706966419e-09,1476612.33453506,0.111784389241739,1.58811121314721,"2","3","5"
"4478",4478,151460000165,2,0.507064,0.002637,0.054664,0.058924,0.23375,1.8864,272292.188319,0.851314,0.007265,0.00061,0.014101,0,0,37.538462,3.2495011926682e-09,1327388.94321259,1.88640011558759,0.23374969493022,"2","3","4"
"4479",4479,151460000483,2,-0.091674,0.017065,0.385639,0.385701,0.191219,0.385701,213474.951004,0.848089,0.007509,0.000442,0.011409,0,20.185109,0,3.12012199908804e-09,1445893.67626349,0.385701255679527,0.191218981859926,"2","3","4"
"4480",4480,151460001694,2,-1.472354,0.019349,0.06205,0.007638,0.15148,-1.400751,63721.219338,0.875471,0.001167,0.000179,0.011332,NA,NA,NA,3.01160999131251e-09,1496497.75900876,-1.4007507498367,0.151479544194348,"2","3","4"
"4481",4481,151460000499,2,-0.21979,0.002672,0.039665,-0.460499,1.800393,1.709176,67197.895606,0.883608,0.001606,0.000152,0.005836,0,0,0,3.167714222111e-09,2668836.07789409,1.70917643334611,1.80039318366204,"2","3","5"
"4482",4482,151460001702,2,0.840255,0.031594,0.080657,0.146428,0.194285,-0.859043,22441.941952,0.873011,0.000395,7.8e-05,0.00443,NA,NA,NA,3.01470096490745e-09,796445.555188393,-0.859042635277024,0.194285408353469,"2","3","4"
"4483",4483,151460001591,2,0.254761,0.023673,0.07255,0.128677,0.333394,0.644824,52608.237781,0.868762,0.001433,0.000134,0.006685,0,1.677617,0,2.94609931066401e-09,957313.298914831,0.644823733813663,0.333394036993739,"2","3","4"
"4484",4484,151460002291,2,-0.846195,0.019416,0.036879,-0.081217,-0.984075,0.450842,66341.875665,0.866302,0.001156,0.000189,0.00903,0,0,0,3.05020228104861e-09,995660.090849176,0.450841734318816,-0.984074578124069,"2","3","4"
"4485",4485,151460000924,NA,0.750728,NA,6e-06,0,NA,NA,114968.839743,0.777384,0.033907,0.000195,0.013947,NA,NA,NA,3.20765468757698e-09,1316102.13983781,NA,NA,NA,NA,NA
"4486",4486,151460001484,2,0.949416,0.024265,0.067381,-0.007543,0.289777,0.299017,41128.887613,0.893919,0.001137,9.4e-05,0.002955,0.360325,0,0.168586,3.26857775082229e-09,2711356.23220604,0.299017487573837,0.289776845844651,"2","3","4"
"4487",4487,151460001451,2,-1.751648,0.02545,0.616438,0.616508,0.343741,0.616508,31499.167275,0.87926,0.000926,8.2e-05,0.003848,0,0,1.816377,3.24033126473898e-09,1003839.19844259,0.616508239455056,0.343741381908961,"2","3","4"
"4488",4488,151460001789,2,0.083627,0.007018,0.059977,-0.060796,-0.016561,0.306086,51529.787323,0.863928,0.001101,0.000138,0.006146,0,0,0.505758,2.96329279504915e-09,786395.500128676,0.306085991988692,-0.0165608258181072,"2","3","4"
"4489",4489,151460001749,2,-0.20639,0.033462,0.4972,0.497252,0.380613,0.497252,23035.174741,0.857025,0.000434,7.2e-05,0.002916,0,0.384656,0.168586,2.94436007811233e-09,707038.247559568,0.497251868531499,0.380612551420886,"2","3","4"
"4490",4490,151460000710,2,0.829963,0.004259,0.575936,0.575975,1.823238,0.575975,66924.855406,0.854207,0.010288,0.000179,0.008476,NA,NA,NA,3.20433359987285e-09,1343076.54307572,0.575975419985871,1.82323821021567,"2","3","5"
"4491",4491,151460001974,2,0.697834,0.018333,0.07526,0.383838,0.26827,0.46209,90082.43702,0.884484,0.001959,0.000203,0.012972,1.080975,0,0,3.26573782623742e-09,958740.572950313,0.462089986041545,0.268269792839677,"2","3","4"
"4492",4492,151460000711,2,-0.648011,0.007383,0.067144,-0.067114,2.165079,2.259568,22896.251324,0.862484,0.002934,7.7e-05,0.0025,NA,NA,NA,3.19716748239373e-09,1071888.30172253,2.25956837429362,2.16507898800231,"2","4","6"
"4493",4493,151460002193,2,1.510291,0.025858,0.611044,0.611088,0.246637,0.611088,38371.518936,0.884339,0.000718,0.000108,0.00327,NA,NA,NA,3.08127873865017e-09,1453474.21186331,0.611088305858731,0.246636577356155,"2","3","4"
"4494",4494,151460000521,2,0.779991,0.010347,0.06736,0.06031,0.29621,0.444581,75857.077405,0.893299,0.001669,0.000169,0.004345,NA,NA,NA,3.24704648908685e-09,1410776.08011463,0.444581341792123,0.296210422793555,"2","3","4"
"4495",4495,151460001727,2,0.97851,0.000957,1.574517,1.574636,2.255899,1.574636,16756.701957,0.877806,0.000372,6.3e-05,0.001435,0,114.077922,0,2.97880320722639e-09,1411237.18537352,1.57463625569259,2.25589867630648,"2","4","6"
"4496",4496,151460000608,2,-0.103886,0.013709,0.071149,0.16271,0.356218,0.4993,33789.257951,0.89557,0.000585,8.3e-05,0.00377,0,0,0.158316,3.22736423302022e-09,1505391.07784014,0.49930018049985,0.356217761383026,"2","3","4"
"4497",4497,151460001424,2,0.922331,0.014499,0.066045,0.395592,1.808867,0.613087,85320.493469,0.878395,0.003175,0.000203,0.005387,0,0.281972,1.541944,3.0363077975227e-09,1391405.98095582,0.613086814070858,1.80886656470153,"2","3","5"
"4498",4498,151460002011,2,0.91974,0.015952,0.070867,0.077019,-1.199255,-0.836975,114537.437296,0.874833,0.00248,0.000285,0.011288,NA,NA,NA,3.07188959694371e-09,1070948.21613509,-0.83697458062088,-1.19925499089355,"2","3","3"
"4499",4499,151460002306,2,0.441445,0.012261,0.034035,-0.54451,0.579551,0.518777,8651.769767,0.868263,0.000143,4.4e-05,0.001617,0,0,0,3.08579971056862e-09,1700841.06860881,0.518777170143214,0.579551286192003,"2","3","5"
"4500",4500,151460001507,2,0.783512,0.030156,0.078933,0.292982,0.238217,-0.924756,42520.207899,0.874439,0.001105,0.000126,0.003902,NA,NA,NA,3.19965079712082e-09,1880205.04286103,-0.924755752426557,0.23821736941738,"2","3","4"
"4501",4501,151460000857,2,-0.402234,0.032874,0.040509,0.006902,-1.061232,-0.81858,115980.832157,0.791307,0.039119,0.000229,0.009327,1.001368,0.140986,0.949895,3.15815372332946e-09,1442868.2110555,-0.818580104748388,-1.06123183569821,"2","3","4"
"4502",4502,151460000605,NA,0.779102,0,0.146926,0.310767,NA,NA,96676.455599,0.841482,0.00492,0.000215,0.007538,0.751026,0,0.126439,3.24821812257199e-09,2206061.93866638,NA,NA,NA,NA,NA
"4503",4503,151460005315,2,-0.496123,0.016171,0.091916,0.239734,0.398541,-0.694875,172183.808326,0.760738,0.018111,0.000407,0.023648,1.251438,0.353948,0.245176,3.0252264807386e-09,1216544.20976495,-0.694874606399587,0.398541278499487,"2","3","4"
"4504",4504,151460001576,2,-0.309794,0.027219,0.058489,0.135189,-1.046249,0.538663,57361.96746,0.876837,0.001589,0.000151,0.004971,NA,NA,NA,3.04642694197207e-09,1205070.95125155,0.538663328606128,-1.04624886858008,"2","3","4"
"4505",4505,151460001689,2,-1.374475,0.03621,0.055149,0.167286,-1.103561,-0.890908,22760.759334,0.879056,0.000417,7.8e-05,0.003299,0,5.03285,0,2.97342987959022e-09,1132206.61757318,-0.890908156485446,-1.10356078864615,"2","3","4"
"4506",4506,151460001697,2,-0.318395,0.025136,0.054357,0.071967,0.344167,0.380599,18588.855233,0.878442,0.000339,6.9e-05,0.002488,0.270244,0.419404,0,3.04788185199877e-09,971420.244474681,0.380598765578378,0.344166963514628,"2","3","4"
"4507",4507,151460001684,2,1.420012,0.024885,0.063337,-0.196403,-1.207404,0.346176,24530.308685,0.875783,0.000414,8.1e-05,0.002807,0,0,0,2.71755251163476e-09,1194063.2623123,0.346175529720747,-1.20740432562433,"2","3","3"
"4508",4508,151460000153,2,-0.402115,0.011882,1.863834,1.864076,1.521495,1.864076,41319.558405,0.850722,0.000829,9.9e-05,0.002681,NA,NA,NA,3.43116815913937e-09,1644132.53050639,1.86407627537906,1.52149509677823,"2","3","5"
"4509",4509,151460001997,2,-0.334998,0.031522,-0.81529,-0.815387,-1.022792,-0.815387,43822.437143,0.894733,0.000881,0.00011,0.004166,NA,NA,NA,3.22532756763442e-09,997944.974049761,-0.815387414989426,-1.02279160270228,"2","3","4"
"4510",4510,151460001540,2,-0.270962,0.017382,0.054628,0.021865,0.122184,0.499681,71696.739189,0.870196,0.001548,0.000185,0.007871,NA,NA,NA,3.09602645958483e-09,1212808.57634844,0.499681349171921,0.122183764518952,"2","3","4"
"4511",4511,151820000316,NA,-1.404546,NA,0.064344,0.017896,NA,NA,4.458321,0.777104,0,2.4e-05,1.1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4512",4512,151460003243,2,-0.142952,0.00029,0.053063,0.090703,1.593657,1.848609,26665.744153,0.851174,0.000239,6.8e-05,0.003318,NA,NA,NA,2.67946714654651e-09,581263.127582157,1.848609103133,1.59365737602139,"2","3","5"
"4513",4513,151460003173,2,-0.735614,0.012737,0.083624,0.405092,-1.195937,-1.014236,34330.949962,0.84047,0.000512,0.000101,0.005773,0,2.939383,0,2.89284879089965e-09,929271.721859686,-1.01423591555513,-1.19593731241544,"2","3","3"
"4514",4514,151460002688,2,-0.977447,0.013219,0.07254,0.501472,0.271402,-1.102057,65450.873581,0.858387,0.001106,0.000181,0.00512,0,2.100575,0,3.08730140433273e-09,1549123.01592804,-1.10205736184536,0.271402248117746,"2","3","4"
"4515",4515,151460003413,2,0.132253,0.018901,0.07761,0.148482,0.228406,0.454918,23156.644641,0.854395,0.000368,7.6e-05,0.002465,6.889412,0,0,3.02724272196346e-09,1436483.03567558,0.45491782074875,0.228405992936638,"2","3","4"
"4516",4516,151460003540,2,-0.350466,0.033261,0.409499,0.409525,0.456329,0.409525,22505.221228,0.853878,0.000321,8.6e-05,0.003128,NA,NA,NA,2.89703099671609e-09,1004908.61265925,0.409525300255079,0.456329094605345,"2","3","4"
"4517",4517,151460003489,NA,1.144255,0,0.068666,0.044509,NA,NA,10690.629768,0.871036,0.000159,5.3e-05,0.001385,0,0,0,3.27295017117818e-09,1941043.86518744,NA,NA,NA,NA,NA
"4518",4518,151460002715,2,0.226852,0.018552,0.456213,0.456256,-0.951118,0.456256,49304.291807,0.855591,0.000695,0.000146,0.004604,0,1.153967,0,3.10756271435256e-09,1043073.76159088,0.456255888323329,-0.951118116411873,"2","3","4"
"4519",4519,151460003167,2,-0.084329,0.007164,0.064883,0.036171,-1.354871,2.027006,94345.1257,0.847683,0.001608,0.000258,0.01258,0,1.261767,0,3.06854035326622e-09,1236201.24621189,2.02700592337764,-1.35487088928121,"2","3","3"
"4520",4520,151460000337,2,-2.536969,0.029207,0.05853,0.035422,0.162987,1.748781,20301.355647,0.861793,0.00035,7e-05,0.001535,NA,NA,NA,3.38238282823671e-09,849539.92390275,1.74878144308873,0.162987445935989,"2","3","4"
"4521",4521,151460003423,2,-0.187755,0.020179,0.056701,0.083824,-0.981026,-0.972387,93513.067716,0.859854,0.001544,0.000244,0.008866,0,1.469772,0,3.21911013441022e-09,1992596.13135579,-0.972387394713593,-0.98102604087894,"2","3","4"
"4522",4522,151460002686,2,0.390119,0.008426,-1.027515,-1.027606,-1.084101,-1.027606,112968.02657,0.861176,0.001883,0.000293,0.007526,0.540487,0.211479,0.252879,3.05087472834027e-09,1557602.39170331,-1.02760629453602,-1.08410057297155,"2","3","4"
"4523",4523,151460006084,2,-0.376502,0.018578,0.105224,0.417712,-0.754792,NA,29296.419265,0.833201,0.000414,0.000105,0.004168,NA,NA,NA,2.84455360617901e-09,633772.555012062,NA,-0.754792437324648,"2","3","4"
"4524",4524,151460000301,2,0.863042,0.022255,0.074556,0.073314,-1.034355,0.579878,63346.820398,0.863764,0.001007,0.000167,0.004452,1.621462,0.845917,0,3.32551043824847e-09,2390098.20739506,0.579877591044688,-1.03435478090195,"2","3","4"
"4525",4525,151460003361,2,-0.243483,0.018923,0.071601,0.23875,-1.297577,-1.25111,42943.356125,0.85854,0.000684,0.000127,0.005768,NA,NA,NA,2.61601535506009e-09,732304.675605042,-1.25110979393321,-1.29757696659742,"2","3","3"
"4526",4526,151460002728,2,-1.521924,0.021025,-1.032255,-1.032376,-1.183158,-1.032376,75931.856621,0.852644,0.001195,0.000211,0.007584,20.668235,1.175753,0,3.10716395794208e-09,1705642.13805211,-1.03237610490207,-1.18315754025326,"2","3","3"
"4527",4527,151460002682,2,0.571343,0.01659,0.059626,0.064805,0.128437,0.452481,143054.395514,0.859501,0.002371,0.000361,0.013443,0.270244,0.288492,1.030019,3.15862573343927e-09,1772403.9167904,0.452480850125843,0.128436529148827,"2","3","4"
"4528",4528,151460000306,2,-0.248837,0.015206,0.042284,-0.194734,-1.18782,0.420348,91498.54822,0.860204,0.001516,0.000238,0.007056,NA,NA,NA,3.14825046644355e-09,1677269.45494005,0.420348221481789,-1.18782006889024,"2","3","3"
"4529",4529,151460005615,2,0.884698,0.003756,0.456656,0.456712,1.929803,0.456712,19557.473286,0.817431,0.000396,6.6e-05,0.003791,NA,NA,NA,2.82243210624109e-09,562347.591565086,0.456711826324159,1.92980287622689,"2","3","5"
"4530",4530,151460005403,2,0.25558,0.04254,0.014567,-0.999473,-1.212523,-0.894363,39639.505188,0.853095,0.001482,0.000111,0.003876,2.359388,0,1.373358,2.93543364926764e-09,1589011.02074438,-0.894363045726306,-1.2125231089555,"2","3","3"
"4531",4531,151460005593,2,-0.045624,0.020921,-0.837096,-0.837226,-1.048854,-0.837226,37350.783846,0.834537,0.000985,0.000114,0.004777,0,0,0,3.01530562029481e-09,842189.840114387,-0.837225691330718,-1.04885391340622,"2","3","4"
"4532",4532,151460005508,2,0.835108,0.037104,-1.294505,-1.294613,-1.283383,-1.294613,44041.005187,0.81749,0.001247,0.000143,0.012191,0,1.677617,0,2.77340355690013e-09,602889.084020782,-1.29461254658361,-1.28338326683118,"2","3","3"
"4533",4533,151460005514,2,-0.12206,0.018609,0.081185,0.204836,0.288258,0.454973,43380.337689,0.830702,0.001214,0.000137,0.008068,NA,NA,NA,2.93994130631899e-09,1283243.59676244,0.454973275138321,0.288258381830046,"2","3","4"
"4534",4534,151460005602,2,1.650979,0.020984,0.040762,-0.272625,-1.130292,0.372965,41749.292116,0.837714,0.001356,0.000125,0.005949,NA,NA,NA,2.89008434390036e-09,1008536.73546159,0.372964794390814,-1.1302920900248,"2","3","4"
"4535",4535,151460005700,2,-2.083103,0.008011,0.076602,0.042633,1.677026,1.451252,7571.430918,0.82478,0.000142,4.1e-05,0.002351,NA,NA,NA,2.83783395953864e-09,1227418.2238821,1.45125174034194,1.67702592859312,"2","3","5"
"4536",4536,151460005561,2,-0.90131,0.033589,0.067618,0.077387,-1.139835,0.529072,37804.301419,0.840222,0.001011,0.000112,0.004383,NA,NA,NA,2.93393042454864e-09,895244.467520346,0.529071941533538,-1.13983506807896,"2","3","4"
"4537",4537,151460005410,2,-0.418195,0.015069,0.063706,0.102782,-1.444844,-1.3065,88311.208014,0.854189,0.002893,0.00021,0.006417,NA,NA,NA,2.90366811360529e-09,2254142.88252476,-1.30649990998624,-1.44484437222073,"2","3","3"
"4538",4538,151460005579,2,-0.916871,0.021058,0.083399,0.373514,-1.233415,-1.167049,58021.845193,0.833385,0.001572,0.000155,0.008833,NA,NA,NA,2.93870669664985e-09,1486624.63031564,-1.16704932747494,-1.23341498873604,"2","3","3"
"4539",4539,151460005541,2,-0.379189,0.010217,0.659319,0.659364,0.42123,0.659364,100191.114107,0.830575,0.002261,0.000263,0.017052,0,1.114208,0.253305,2.45529670772203e-09,885939.485691917,0.659364113285186,0.421230088370139,"2","3","4"
"4540",4540,151460004882,2,0.20319,0.016681,0.044094,-0.551802,0.215749,1.678493,13349.492465,0.858847,0.000254,5.8e-05,0.00112,NA,NA,NA,3.02262075380743e-09,2590710.59108984,1.67849295129781,0.215748696786187,"2","3","4"
"4541",4541,151460004888,2,0.316444,0.007136,0.068175,0.075896,0.275054,1.493802,70380.156599,0.826209,0.001611,0.000244,0.010586,NA,NA,NA,2.61408950552072e-09,828653.4724242,1.4938017971817,0.275053648908068,"2","3","4"
"4542",4542,151460005290,2,0.937048,0.004762,0.049337,0.028422,-1.403885,-1.463118,185200.267248,0.781294,0.003119,0.000636,0.031048,1.040697,0.281972,0,2.17202634718452e-09,288038.4149594,-1.46311780449067,-1.40388460937966,"2","3","3"
"4543",4543,151460005551,2,0.344888,0.007392,0.084691,0.596506,-1.100755,-0.836735,68013.178343,0.831135,0.001805,0.000192,0.011295,NA,NA,NA,2.88159432175211e-09,1005295.40248628,-0.83673488385974,-1.10075529807674,"2","3","4"
"4544",4544,151460004828,2,0.555128,0.041585,-0.95795,-0.958084,-0.96181,-0.958084,45004.374984,0.844399,0.000965,0.000148,0.003909,NA,NA,NA,3.00842782214889e-09,1861291.22041374,-0.958083888820022,-0.961809649423501,"2","3","4"
"4545",4545,151460004843,2,-0.225317,0.00503,-1.275075,-1.275189,-1.405217,-1.275189,50488.61593,0.83858,0.00114,0.000177,0.0067,1.045963,0,0,3.05293283604004e-09,1085555.03294504,-1.27518933217937,-1.40521684376166,"2","3","3"
"4546",4546,151460005497,2,0.285203,0.014249,0.07154,-0.026259,-1.145654,-0.852742,41134.044109,0.829483,0.001533,0.000123,0.00862,NA,NA,NA,2.99758191498608e-09,1548566.93329633,-0.852741522647251,-1.14565390377976,"2","3","4"
"4547",4547,151460004842,2,0.24385,0.009327,0.03271,0.032708,0.082769,0.032708,16944.270895,0.840624,0.000379,7.5e-05,0.002281,NA,NA,NA,3.13675751403987e-09,1468119.64837745,0.0327082172888508,0.0827691009510616,"2","3","4"
"4548",4548,151460005488,2,0.396522,0.006455,0.091162,0.383658,-1.169597,-0.899366,127235.26573,0.84258,0.004371,0.000262,0.011582,0,0.281972,0,3.05138495370767e-09,1362237.68829144,-0.899366470004974,-1.16959717798947,"2","3","4"
"4549",4549,151460004784,2,0.268075,0.021332,0.196176,0.19619,-1.180883,0.19619,22979.406575,0.817396,0.000549,9.4e-05,0.003697,0,1.261767,0,2.92623688517876e-09,1096453.33264762,0.19618985293381,-1.18088296229914,"2","3","3"
"4550",4550,151460005284,2,-0.41179,0.005879,0.05475,0.078226,-1.587106,-1.31429,148870.400804,0.765164,0.002372,0.000523,0.030203,NA,NA,NA,2.2683102547507e-09,266066.057080733,-1.31428981385215,-1.58710560624236,"2","2","2"
"4551",4551,151460005683,2,0.070248,0.000451,0.09335,0.274318,0.05343,-1.487531,123219.374025,0.80717,0.002226,0.000249,0.023903,0,1.153967,0,2.65091227342138e-09,969057.894154016,-1.48753068416589,0.0534300123464856,"2","3","4"
"4552",4552,151460005828,2,0.502585,8.3e-05,0.373386,0.373441,0.337583,0.373441,362499.275416,0.832427,0.011542,0.000755,0.021262,0,0,0.633264,2.55625442520856e-09,761797.360039222,0.37344077569917,0.337582648026666,"2","3","4"
"4553",4553,151460005568,2,0.889641,0.03802,0.061802,0.057684,-1.171477,-1.074989,55165.739131,0.849601,0.001503,0.000134,0.003755,NA,NA,NA,2.9707096056937e-09,1764465.45338993,-1.07498878553287,-1.17147699681819,"2","3","4"
